"admin0_name","admin1_name","admin2_name","iso3","gaul0_code","gaul1_code","gaul2_code","tv","internet","cellphone"
"Egypt","Giza",\N,"EGY",120,1255,\N,99.8824462890625,nan,98.46243286132812
"Egypt","Hala'Ib Triangle",\N,"EGY",133,1349,\N,56.64272689819336,11.200000762939453,73.33332061767578
"Egypt","Ismailia",\N,"EGY",120,1256,\N,99.8997573852539,nan,99.9000015258789
"Egypt","Kafr El-Shikh",\N,"EGY",120,1257,\N,99.82320404052734,nan,99.89999389648438
"Egypt","Kalyoubia",\N,"EGY",120,1258,\N,96.56620025634766,nan,99.88726043701172
"Egypt","Luxor",\N,"EGY",120,1259,\N,99.9000015258789,nan,99.9000015258789
"Egypt","Matrouh",\N,"EGY",120,1260,\N,99.89949798583984,nan,99.896728515625
"Egypt","Menia",\N,"EGY",120,1261,\N,99.10733032226562,nan,99.89114379882812
"Egypt","Menoufia",\N,"EGY",120,1262,\N,99.70254516601562,nan,99.85941314697266
"Egypt",\N,\N,"EGY",120,\N,\N,98.881103515625,10.94332504272461,99.3828125
"Egypt","New Valley",\N,"EGY",120,1263,\N,99.89363098144531,5.090000152587891,99.9000015258789
"Egypt","North Sinai",\N,"EGY",120,1264,\N,99.89915466308594,nan,99.89999389648438
"Egypt","Port Said",\N,"EGY",120,1265,\N,98.94043731689453,nan,99.90000915527344
"Egypt","Qena",\N,"EGY",120,1266,\N,99.83103942871094,nan,99.9000015258789
"Egypt","Red Sea",\N,"EGY",120,1267,\N,99.77799224853516,11.199999809265137,99.83167266845703
"Egypt","Sharkia",\N,"EGY",120,1268,\N,97.58047485351562,nan,99.90000915527344
"Egypt","South Sinai",\N,"EGY",120,1269,\N,99.9000015258789,nan,99.9000015258789
"Egypt","Suez",\N,"EGY",120,1270,\N,99.9000015258789,nan,99.88719177246094
"Egypt","Suhag",\N,"EGY",120,1271,\N,92.38395690917969,nan,99.9000015258789
"Equatorial Guinea","Annobón",\N,"GNQ",121,1272,\N,nan,nan,nan
"Equatorial Guinea","Bioko Norte",\N,"GNQ",121,1273,\N,nan,nan,nan
"Equatorial Guinea","Bioko Sur",\N,"GNQ",121,1274,\N,nan,nan,nan
"Equatorial Guinea","Centro Sur",\N,"GNQ",121,1275,\N,82.4819564819336,7.141157150268555,96.48497772216797
"Equatorial Guinea","Kié-Ntem",\N,"GNQ",121,1276,\N,80.4000015258789,2,96.4000015258789
"Equatorial Guinea","Litoral",\N,"GNQ",121,1277,\N,79.57042694091797,12.308976173400879,92.18609619140625
"Equatorial Guinea",\N,\N,"GNQ",121,\N,\N,81.11176300048828,7.792898178100586,95.06407928466797
"Equatorial Guinea","Wele-Nzas",\N,"GNQ",121,1278,\N,80.4000015258789,2,96.40000915527344
"Eritrea","Anseba",\N,"ERI",122,1279,\N,6.6923651695251465,8.984251976013184,73.35820770263672
"Eritrea","Debub",\N,"ERI",122,1280,\N,6.280654430389404,nan,82
"Eritrea","Debubawi Keih Bahri",\N,"ERI",122,1281,\N,22.908185958862305,nan,67.05731201171875
"Eritrea","Gash Barka",\N,"ERI",122,1282,\N,2.3519651889801025,2.516035318374634,80.80624389648438
"Eritrea","Maekel",\N,"ERI",122,1283,\N,49.05451965332031,nan,nan
"Eritrea",\N,\N,"ERI",122,\N,\N,8.540423393249512,7.306940078735352,76.34706115722656
"Eritrea","Semienawi Keih Bahri",\N,"ERI",122,1284,\N,6.458456516265869,11.199999809265137,76.04132080078125
"Eswatini","Hhohho",\N,"SWZ",123,1285,\N,65.56159973144531,53.6622428894043,96.85102081298828
"Eswatini","Lubombo",\N,"SWZ",123,1286,\N,62.57668685913086,60.70426940917969,96.07089233398438
"Eswatini","Manzini",\N,"SWZ",123,1287,\N,64.79598236083984,67.41162872314453,98.39215087890625
"Eswatini",\N,\N,"SWZ",123,\N,\N,62.31198501586914,61.77895736694336,97.23347473144531
"Eswatini","Shiselweni",\N,"SWZ",123,1288,\N,56.7509880065918,64.9878921508789,98.07817077636719
"Ethiopia","Addis Ababa",\N,"ETH",124,1289,\N,82.02948760986328,nan,96.99507904052734
"Ethiopia","Afar",\N,"ETH",124,1290,\N,16.316682815551758,nan,77.23948669433594
"Ethiopia","Amhara",\N,"ETH",124,1291,\N,11.966728210449219,4.550219535827637,68.6830062866211
"Ethiopia","Benishangul Gumz",\N,"ETH",124,1292,\N,10.583144187927246,0.1075081005692482,79.6300048828125
"Ethiopia","Dire Dawa",\N,"ETH",124,1293,\N,52.844844818115234,nan,82.4163818359375
"Ethiopia","Gambela",\N,"ETH",124,1294,\N,8.229289054870605,0.26660940051078796,83.41190338134766
"Ethiopia","Harari",\N,"ETH",124,1295,\N,47.922637939453125,nan,92.0052719116211
"Ethiopia",\N,\N,"ETH",124,\N,\N,15.150508880615234,0.9672285318374634,77.1629867553711
"Ethiopia","Oromia",\N,"ETH",124,1296,\N,22.384769439697266,0.45000001788139343,89.48905944824219
"Ethiopia","Sidama",\N,"ETH",124,1297,\N,5.274781703948975,nan,74.84500885009766
"Ethiopia","Snnp",\N,"ETH",124,1298,\N,4.569662094116211,0.23999997973442078,74.17166137695312
"Ethiopia","Somali",\N,"ETH",124,1299,\N,9.330918312072754,nan,67.87199401855469
"Ethiopia","South West Ethiopia",\N,"ETH",124,1300,\N,4.359288692474365,0.22643141448497772,73.84900665283203
"Ethiopia","Tigray",\N,"ETH",124,1301,\N,41.12091827392578,2.4800000190734863,81.76557159423828
"Gabon","Estuaire",\N,"GAB",127,1304,\N,85.12427520751953,13.796520233154297,96.59505462646484
"Gabon","Haut-Ogooue",\N,"GAB",127,1305,\N,77.12533569335938,2.6539571285247803,87.18495178222656
"Gabon","Moyen-Ogooue",\N,"GAB",127,1306,\N,76.6023178100586,1.9423118829727173,96.26256561279297
"Gabon",\N,\N,"GAB",127,\N,\N,70.49894714355469,2.9710309505462646,92.93953704833984
"Gabon","Ngounie",\N,"GAB",127,1307,\N,63.31230926513672,2.522998332977295,91.0796127319336
"Gabon","Nyanga",\N,"GAB",127,1308,\N,63.243446350097656,2.3899574279785156,91.5590591430664
"Gabon","Ogooue-Ivindo",\N,"GAB",127,1309,\N,57.01752853393555,1.347517728805542,90.33808898925781
"Gabon","Ogooue-Lolo",\N,"GAB",127,1310,\N,71.94251251220703,1.018984317779541,95.35906982421875
"Gabon","Ogooue-Maritime",\N,"GAB",127,1311,\N,70.32899475097656,3.169426679611206,96.77952575683594
"Gabon","Woleu-Ntem",\N,"GAB",127,1312,\N,80.1582260131836,2.212003231048584,96.26881408691406
"Gambia","Banjul City Council",\N,"GMB",128,1313,\N,nan,nan,nan
"Gambia","Central River North",\N,"GMB",128,1314,\N,5.776627063751221,29.296541213989258,97.65978240966797
"Gambia","Central River South",\N,"GMB",128,1315,\N,1.3917807340621948,32.228004455566406,99.40129852294922
"Gambia","Kanifing Municipal Council",\N,"GMB",128,1316,\N,40.59999465942383,99.9000015258789,99.59999084472656
"Gambia","Lower River",\N,"GMB",128,1317,\N,13.914529800415039,70.59162139892578,98.5853042602539
"Gambia",\N,\N,"GMB",128,\N,\N,11.288177490234375,64.59748077392578,98.03670501708984
"Gambia","North Bank",\N,"GMB",128,1318,\N,2.1393814086914062,73.53646087646484,98.06319427490234
"Gambia","Upper River",\N,"GMB",128,1319,\N,6.1410813331604,84.60771942138672,97.27111053466797
"Gambia","West Coast",\N,"GMB",128,1320,\N,41.4593391418457,84.45548248291016,97.4823989868164
"Ghana","Ashanti",\N,"GHA",129,1321,\N,71.71366119384766,35.6118278503418,94.90985870361328
"Ghana","Brong Ahafo",\N,"GHA",129,1322,\N,63.51729965209961,25.545385360717773,96.15037536621094
"Ghana","Central",\N,"GHA",129,1323,\N,68.76467895507812,31.16581153869629,95.42945861816406
"Ghana","Eastern",\N,"GHA",129,1324,\N,71.67535400390625,23.09065055847168,93.27314758300781
"Ghana","Greater Accra",\N,"GHA",129,1325,\N,83.70738983154297,46.73845291137695,96.69086456298828
"Ghana",\N,\N,"GHA",129,\N,\N,57.847190856933594,21.017642974853516,94.28730010986328
"Ghana","Northern",\N,"GHA",129,1326,\N,47.34621047973633,9.375165939331055,94.09809112548828
"Ghana","Upper East",\N,"GHA",129,1327,\N,45.18388748168945,19.275484085083008,95.76021575927734
"Ghana","Upper West",\N,"GHA",129,1328,\N,36.26218795776367,12.188355445861816,89.07087707519531
"Ghana","Volta",\N,"GHA",129,1329,\N,53.73806381225586,18.917573928833008,94.3437728881836
"Ghana","Western",\N,"GHA",129,1330,\N,70.9771728515625,32.668949127197266,94.61287689208984
"Guinea","Boke",\N,"GIN",131,1332,\N,30.029359817504883,1.4532214403152466,99.71796417236328
"Guinea","Conakry",\N,"GIN",131,1333,\N,88.63033294677734,nan,99.5419692993164
"Guinea","Faranah",\N,"GIN",131,1334,\N,20.464841842651367,21.236373901367188,99.76439666748047
"Guinea","Kankan",\N,"GIN",131,1335,\N,32.798851013183594,20.798503875732422,99.79145812988281
"Guinea","Kindia",\N,"GIN",131,1336,\N,37.15610885620117,10.299884796142578,99.83377838134766
"Guinea","Labe",\N,"GIN",131,1337,\N,11.210217475891113,28.05064582824707,89.64398193359375
"Guinea","Mamou",\N,"GIN",131,1338,\N,18.23987579345703,7.834003925323486,99.69537353515625
"Guinea",\N,\N,"GIN",131,\N,\N,24.84239959716797,15.761232376098633,97.37336730957031
"Guinea","Nzerekore",\N,"GIN",131,1339,\N,10.838825225830078,7.419613361358643,89.90838623046875
"Guinea-Bissau","Bafatá",\N,"GNB",132,1340,\N,17.93490219116211,6.359764575958252,99.52690124511719
"Guinea-Bissau","Biombo",\N,"GNB",132,1341,\N,14.887575149536133,0.774486780166626,96.85415649414062
"Guinea-Bissau","Bolama/Bijagós",\N,"GNB",132,1342,\N,0.8273827433586121,0.5345911383628845,87.54332733154297
"Guinea-Bissau","Cacheu",\N,"GNB",132,1343,\N,5.743692398071289,5.1982831954956055,96.38774108886719
"Guinea-Bissau","Gabú",\N,"GNB",132,1344,\N,17.15709686279297,0.686427891254425,95.88065338134766
"Guinea-Bissau",\N,\N,"GNB",132,\N,\N,11.555036544799805,2.352222204208374,95.92744445800781
"Guinea-Bissau","Oio",\N,"GNB",132,1345,\N,11.043021202087402,0.2905196249485016,94.52001190185547
"Guinea-Bissau","Quinara",\N,"GNB",132,1346,\N,0.769180178642273,1.0732554197311401,94.76466369628906
"Guinea-Bissau","Sector Autonomo De Bissau",\N,"GNB",132,1347,\N,45.29703903198242,2.972675323486328,96.47567749023438
"Guinea-Bissau","Tombali",\N,"GNB",132,1348,\N,4.017726421356201,1.1904914379119873,95.72627258300781
"Kenya","Baringo",\N,"KEN",137,1353,\N,48.099998474121094,nan,93.5
"Kenya","Bomet",\N,"KEN",137,1354,\N,48.000755310058594,nan,93.48689270019531
"Kenya","Bungoma",\N,"KEN",137,1355,\N,42.885719299316406,nan,92.65845489501953
"Kenya","Busia",\N,"KEN",137,1356,\N,41.52968215942383,nan,92.24568939208984
"Kenya","Elgeyo-Marakwet",\N,"KEN",137,1357,\N,48.099998474121094,nan,93.50000762939453
"Kenya","Embu",\N,"KEN",137,1358,\N,43.046905517578125,nan,92.79142761230469
"Kenya","Garissa",\N,"KEN",137,1359,\N,18.270231246948242,nan,95.97489929199219
"Kenya","Homa Bay",\N,"KEN",137,1360,\N,42.80101776123047,nan,92.80013275146484
"Kenya","Ilemi Triangle",\N,"KEN",135,1351,\N,43.76774597167969,0.23999999463558197,86.84762573242188
"Kenya","Isiolo",\N,"KEN",137,1361,\N,41.7639045715332,nan,92.76080322265625
"Kenya","Kajiado",\N,"KEN",137,1362,\N,48.05033493041992,nan,93.46468353271484
"Kenya","Kakamega",\N,"KEN",137,1363,\N,43.52098846435547,nan,92.84715270996094
"Kenya","Kericho",\N,"KEN",137,1364,\N,47.76289367675781,nan,93.45547485351562
"Kenya","Kiambu",\N,"KEN",137,1365,\N,70.09800720214844,nan,95.44763946533203
"Kenya","Kilifi",\N,"KEN",137,1366,\N,43.5,nan,95
"Kenya","Kirinyaga",\N,"KEN",137,1367,\N,68.73646545410156,nan,95.27179718017578
"Kenya","Kisii",\N,"KEN",137,1368,\N,42.935791015625,nan,92.81793975830078
"Kenya","Kisumu",\N,"KEN",137,1369,\N,43.11146545410156,nan,92.84112548828125
"Kenya","Kitui",\N,"KEN",137,1370,\N,42.11920928955078,nan,92.73155212402344
"Kenya","Kwale",\N,"KEN",137,1371,\N,43.133575439453125,nan,94.9339828491211
"Kenya","Laikipia",\N,"KEN",137,1372,\N,48.48725891113281,nan,93.52594757080078
"Kenya","Lamu",\N,"KEN",137,1373,\N,42.86967849731445,nan,95.02698516845703
"Kenya","Machakos",\N,"KEN",137,1374,\N,42.88797378540039,nan,92.82550811767578
"Kenya","Makueni",\N,"KEN",137,1375,\N,42.27256774902344,nan,92.73636627197266
"Kenya","Mandera",\N,"KEN",137,1376,\N,17.52978515625,nan,94.98239135742188
"Kenya","Marsabit",\N,"KEN",137,1377,\N,41.93326950073242,nan,92.66036987304688
"Kenya","Meru",\N,"KEN",137,1378,\N,42.442134857177734,nan,92.73393249511719
"Kenya","Migori",\N,"KEN",137,1379,\N,42.35233688354492,nan,92.46769714355469
"Kenya","Mombasa",\N,"KEN",137,1380,\N,43.5,nan,95
"Kenya","Murang'A",\N,"KEN",137,1381,\N,70.60102081298828,nan,95.45182800292969
"Kenya",\N,\N,"KEN",137,\N,\N,39.4417610168457,0.23999999463558197,93.93218994140625
"Kenya","Nairobi",\N,"KEN",137,1382,\N,71.6808853149414,nan,98.1249008178711
"Kenya","Nakuru",\N,"KEN",137,1383,\N,48.43438720703125,nan,93.52908325195312
"Kenya","Nandi",\N,"KEN",137,1384,\N,47.697044372558594,nan,93.44608306884766
"Kenya","Narok",\N,"KEN",137,1385,\N,47.85819625854492,nan,93.40865325927734
"Kenya","Nyamira",\N,"KEN",137,1386,\N,43.015411376953125,nan,92.82845306396484
"Kenya","Nyandarua",\N,"KEN",137,1387,\N,68.5035400390625,nan,95.27422332763672
"Kenya","Nyeri",\N,"KEN",137,1388,\N,70.35163879394531,nan,95.4339370727539
"Kenya","Samburu",\N,"KEN",137,1389,\N,47.91769027709961,nan,93.47569274902344
"Kenya","Siaya",\N,"KEN",137,1390,\N,42.81566619873047,nan,92.79999542236328
"Kenya","Taita Taveta",\N,"KEN",137,1391,\N,43.503543853759766,nan,94.92827606201172
"Kenya","Tana River",\N,"KEN",137,1392,\N,43.25395965576172,nan,94.98104095458984
"Kenya","Tharaka-Nithi",\N,"KEN",137,1393,\N,42.67722702026367,nan,92.7557373046875
"Kenya","Trans Nzoia",\N,"KEN",137,1394,\N,46.785614013671875,nan,93.10407257080078
"Kenya","Turkana",\N,"KEN",137,1395,\N,47.74838638305664,0.23999999463558197,93.21920013427734
"Kenya","Uasin Gishu",\N,"KEN",137,1396,\N,47.97719955444336,nan,93.48245239257812
"Kenya","Vihiga",\N,"KEN",137,1397,\N,43.2657470703125,nan,92.82075500488281
"Kenya","Wajir",\N,"KEN",137,1398,\N,17.898056030273438,nan,96.02803802490234
"Kenya","West Pokot",\N,"KEN",137,1399,\N,47.2816162109375,nan,92.93293762207031
"Lesotho","Berea",\N,"LSO",138,1400,\N,43.19992446899414,49.28267288208008,90.99981689453125
"Lesotho","Butha-Buthe",\N,"LSO",138,1401,\N,33.450469970703125,33.36752700805664,92.2735824584961
"Lesotho","Leribe",\N,"LSO",138,1402,\N,40.808494567871094,47.90165710449219,91.13175964355469
"Lesotho","Mafeteng",\N,"LSO",138,1403,\N,34.05121994018555,50.4393196105957,87.16802215576172
"Lesotho","Maseru",\N,"LSO",138,1404,\N,47.011314392089844,60.35966110229492,92.06852722167969
"Lesotho","Mohale'S Hoek",\N,"LSO",138,1405,\N,26.08377456665039,38.68904495239258,85.58221435546875
"Lesotho","Mokhotlong",\N,"LSO",138,1406,\N,14.345311164855957,33.92803955078125,82.736572265625
"Lesotho",\N,\N,"LSO",138,\N,\N,27.781600952148438,42.025211334228516,86.82921600341797
"Lesotho","Qacha'S Nek",\N,"LSO",138,1407,\N,24.203641891479492,40.440032958984375,83.31453704833984
"Lesotho","Quthing",\N,"LSO",138,1408,\N,22.439985275268555,28.01458168029785,88.39385986328125
"Lesotho","Thaba-Tseka",\N,"LSO",138,1409,\N,11.023893356323242,38.86627197265625,81.24342346191406
"Liberia","Bomi",\N,"LBR",139,1410,\N,5.080539703369141,nan,59.27385330200195
"Liberia","Bong",\N,"LBR",139,1411,\N,6.838896751403809,nan,59.66801071166992
"Liberia","Gbarpolu",\N,"LBR",139,1412,\N,5.481622219085693,7.8271589279174805,45.050994873046875
"Liberia","Grand Bassa",\N,"LBR",139,1413,\N,7.956225872039795,nan,67.71986389160156
"Liberia","Grand Cape Mount",\N,"LBR",139,1414,\N,8.412591934204102,8.419677734375,61.550018310546875
"Liberia","Grand Gedeh",\N,"LBR",139,1415,\N,14.921904563903809,nan,71.04269409179688
"Liberia","Grand Kru",\N,"LBR",139,1416,\N,4.8586649894714355,nan,67.78634643554688
"Liberia","Lofa",\N,"LBR",139,1417,\N,4.960061550140381,6.96999979019165,66.9495849609375
"Liberia","Margibi",\N,"LBR",139,1418,\N,11.810813903808594,nan,69.24925994873047
"Liberia","Maryland",\N,"LBR",139,1419,\N,12.155166625976562,nan,68.52596282958984
"Liberia","Montserrado",\N,"LBR",139,1420,\N,42.602333068847656,nan,84.29019927978516
"Liberia",\N,\N,"LBR",139,\N,\N,8.417767524719238,7.7122368812561035,64.53248596191406
"Liberia","Nimba",\N,"LBR",139,1421,\N,6.580408096313477,nan,55.20623779296875
"Liberia","River Gee",\N,"LBR",139,1422,\N,9.070534706115723,nan,82.15843963623047
"Liberia","Rivercess",\N,"LBR",139,1423,\N,3.8837132453918457,nan,54.31266784667969
"Liberia","Sinoe",\N,"LBR",139,1424,\N,7.682216167449951,nan,79.73013305664062
"Libya","East",\N,"LBY",140,1425,\N,24.399856567382812,0.947016179561615,87.16654205322266
"Libya",\N,\N,"LBY",140,\N,\N,53.00453186035156,13.724776268005371,87.4075698852539
"Libya","South",\N,"LBY",140,1426,\N,55.08466339111328,14.949780464172363,84.82051086425781
"Libya","West",\N,"LBY",140,1427,\N,97.6302261352539,27.982891082763672,95.28831481933594
"Madagascar","Antananarivo",\N,"MDG",141,1428,\N,25.791908264160156,15.669633865356445,58.04683303833008
"Madagascar","Antsiranana",\N,"MDG",141,1429,\N,27.45582389831543,16.187780380249023,68.01514434814453
"Madagascar","Fianarantsoa",\N,"MDG",141,1430,\N,11.726178169250488,8.122430801391602,52.405460357666016
"Madagascar","Mahajanga",\N,"MDG",141,1431,\N,13.744458198547363,8.402209281921387,54.613975524902344
"Madagascar",\N,\N,"MDG",141,\N,\N,16.807010650634766,9.245868682861328,54.392852783203125
"Madagascar","Toamasina",\N,"MDG",141,1432,\N,24.48127555847168,10.887215614318848,55.2620849609375
"Madagascar","Toliara",\N,"MDG",141,1433,\N,13.58195972442627,5.990298271179199,50.38105392456055
"Malawi","Central Region",\N,"MWI",142,1434,\N,6.832849502563477,10.680636405944824,53.114871978759766
"Malawi",\N,\N,"MWI",142,\N,\N,9.340079307556152,10.815211296081543,57.05143737792969
"Malawi","Northern Region",\N,"MWI",142,1435,\N,14.128128051757812,12.692276954650879,68.77192687988281
"Malawi","Southern Region",\N,"MWI",142,1436,\N,8.171612739562988,9.46336841583252,51.859771728515625
"Mali","Bamako",\N,"MLI",143,1437,\N,83.7053451538086,53.37928009033203,97.82801818847656
"Mali","Gao",\N,"MLI",143,1438,\N,22.919832229614258,8.088037490844727,85.66146850585938
"Mali","Kayes",\N,"MLI",143,1439,\N,33.0224494934082,37.10441207885742,96.14652252197266
"Mali","Kidal",\N,"MLI",143,1440,\N,23.43112564086914,8.169990539550781,85.63800048828125
"Mali","Koulikoro",\N,"MLI",143,1441,\N,49.401493072509766,11.715453147888184,93.11568450927734
"Mali","Mopti",\N,"MLI",143,1442,\N,30.727622985839844,4.582195281982422,99.09830474853516
"Mali",\N,\N,"MLI",143,\N,\N,32.643470764160156,13.59743881225586,95.22439575195312
"Mali","Ségou",\N,"MLI",143,1444,\N,47.627532958984375,18.607208251953125,99.79789733886719
"Mali","Sikasso",\N,"MLI",143,1443,\N,51.28781509399414,18.41349983215332,99.77767181396484
"Mali","Tombouctou",\N,"MLI",143,1445,\N,31.691810607910156,12.02507495880127,99.78636169433594
"Mauritania","Adrar",\N,"MRT",144,1446,\N,48.735633850097656,5.883121490478516,91.09188842773438
"Mauritania","Assaba",\N,"MRT",144,1447,\N,22.058876037597656,9.476611137390137,81.81392669677734
"Mauritania","Brakna",\N,"MRT",144,1448,\N,22.41099739074707,4.211906909942627,93.76167297363281
"Mauritania","Dakhlet-Nouadhibou",\N,"MRT",144,1449,\N,61.868473052978516,49.31218338012695,98.0626220703125
"Mauritania","Gorgol",\N,"MRT",144,1450,\N,20.901277542114258,15.637581825256348,87.38616943359375
"Mauritania","Guidimakha",\N,"MRT",144,1451,\N,12.652252197265625,2.707012891769409,88.08183288574219
"Mauritania","Hodh Ech Chargi",\N,"MRT",144,1452,\N,10.128633499145508,1.9842767715454102,82.513916015625
"Mauritania","Hodh El Gharbi",\N,"MRT",144,1453,\N,20.091777801513672,1.7252447605133057,92.53113555908203
"Mauritania","Inchiri",\N,"MRT",144,1454,\N,53.32981491088867,37.40519714355469,96.85770416259766
"Mauritania",\N,\N,"MRT",144,\N,\N,47.70833206176758,10.673619270324707,90.40398406982422
"Mauritania","Nouakchott-Nord",\N,"MRT",144,1455,\N,77.4000015258789,22.200000762939453,91.30000305175781
"Mauritania","Nouakchott-Ouest",\N,"MRT",144,1456,\N,77.4000015258789,22.19999885559082,91.29999542236328
"Mauritania","Nouakchott-Sud",\N,"MRT",144,1457,\N,77.4000015258789,22.200000762939453,91.30000305175781
"Mauritania","Tagant",\N,"MRT",144,1458,\N,19.099946975708008,8.711623191833496,87.63004302978516
"Mauritania","Tiris-Zemmou",\N,"MRT",144,1459,\N,87.42497253417969,12.523649215698242,94.70021057128906
"Mauritania","Trarza",\N,"MRT",144,1460,\N,76.89775848388672,21.985050201416016,91.30591583251953
"Mauritius","Agalnga Islands",\N,"MUS",145,1461,\N,nan,nan,nan
"Mauritius","Cargados Carajos Shoals",\N,"MUS",145,1462,\N,nan,nan,nan
"Mauritius","Flacq",\N,"MUS",145,1463,\N,96.55037689208984,53.966068267822266,nan
"Mauritius","Grand Port",\N,"MUS",145,1464,\N,97.29907989501953,60.89149856567383,nan
"Mauritius","Moka",\N,"MUS",145,1465,\N,96.62323760986328,54.63992691040039,nan
"Mauritius",\N,\N,"MUS",145,\N,\N,96.93839263916016,56.63258361816406,nan
"Mauritius","Ole Rodrigues",\N,"MUS",145,1466,\N,97.5999984741211,32.70000076293945,nan
"Mauritius","Pamplemousses",\N,"MUS",145,1467,\N,96.50000762939453,53.5,nan
"Mauritius","Plaines Wilhems",\N,"MUS",145,1468,\N,97.19017791748047,59.88411331176758,nan
"Mauritius","Port-Louis",\N,"MUS",145,1469,\N,96.67137145996094,55.08517074584961,nan
"Mauritius","Rivinre Du Rempart",\N,"MUS",145,1470,\N,96.49999237060547,53.5,nan
"Mauritius","Rivinre Noire",\N,"MUS",145,1471,\N,97.30001068115234,60.90000534057617,nan
"Mauritius","Savannah",\N,"MUS",145,1472,\N,97.30000305175781,60.900001525878906,nan
"Morocco","Béni Mellal-Khénifra",\N,"MAR",147,1474,\N,99.28446197509766,50.807987213134766,nan
"Morocco","Drâa-Tafilalet",\N,"MAR",147,1475,\N,98.54375457763672,49.036678314208984,91.4000015258789
"Morocco","Fès-Meknès",\N,"MAR",147,1476,\N,99.9000015258789,58.158451080322266,nan
"Morocco","Grand Casablanca-Settat",\N,"MAR",147,1477,\N,99.3975601196289,46.58376693725586,nan
"Morocco","Guelmim-Oued Noun",\N,"MAR",147,1478,\N,97.00004577636719,46.6888427734375,91.4000015258789
"Morocco","Marrakech-Safi",\N,"MAR",147,1479,\N,99.85840606689453,39.72334671020508,nan
"Morocco",\N,\N,"MAR",147,\N,\N,98.85128021240234,48.103233337402344,90.62530517578125
"Morocco","Oriental",\N,"MAR",147,1480,\N,99.87581634521484,39.9193000793457,89.77940368652344
"Morocco","Rabat-Salé-Kénitra",\N,"MAR",147,1481,\N,99.89412689208984,62.772552490234375,nan
"Morocco","Souss-Massa",\N,"MAR",147,1482,\N,97.02192687988281,46.538631439208984,91.40000915527344
"Morocco","Tanger-Tétouan-Al Hoceima",\N,"MAR",147,1483,\N,99.9000015258789,62.38917541503906,nan
"Mozambique","Cabo Delgado",\N,"MOZ",148,1484,\N,20.37921905517578,6.5867156982421875,63.92744445800781
"Mozambique","Cidade De Maputo",\N,"MOZ",148,1485,\N,83.40420532226562,44.36322021484375,96.33284759521484
"Mozambique","Gaza",\N,"MOZ",148,1486,\N,41.482208251953125,37.55348205566406,87.83350372314453
"Mozambique","Inhambane",\N,"MOZ",148,1487,\N,26.99530029296875,29.80330467224121,84.70748901367188
"Mozambique","Manica",\N,"MOZ",148,1488,\N,29.828895568847656,26.826923370361328,85.10498809814453
"Mozambique","Maputo",\N,"MOZ",148,1489,\N,69.17892456054688,7.611039161682129,95.18441772460938
"Mozambique",\N,\N,"MOZ",148,\N,\N,25.40829086303711,11.916587829589844,70.05708312988281
"Mozambique","Nampula",\N,"MOZ",148,1490,\N,18.8810977935791,4.3426408767700195,54.473388671875
"Mozambique","Niassa",\N,"MOZ",148,1491,\N,20.767940521240234,0.18318483233451843,68.05061340332031
"Mozambique","Sofala",\N,"MOZ",148,1492,\N,33.32594680786133,13.629583358764648,80.59881591796875
"Mozambique","Tete",\N,"MOZ",148,1493,\N,19.254444122314453,1.6936973333358765,58.912479400634766
"Mozambique","Zambézia",\N,"MOZ",148,1494,\N,13.491340637207031,3.882366418838501,53.452354431152344
"Namibia","Erongo",\N,"NAM",149,1495,\N,74.12372589111328,14.256562232971191,99.89148712158203
"Namibia","Hardap",\N,"NAM",149,1496,\N,72.78016662597656,9.812383651733398,99.90000915527344
"Namibia","Karas",\N,"NAM",149,1497,\N,65.30641174316406,15.93413257598877,99.89154815673828
"Namibia","Kavango East",\N,"NAM",149,1498,\N,29.15176010131836,2.904994010925293,90.20478820800781
"Namibia","Kavango West",\N,"NAM",149,1499,\N,28.898469924926758,2.7807106971740723,90.151611328125
"Namibia","Khomas",\N,"NAM",149,1500,\N,68.0915756225586,22.273799896240234,99.9000015258789
"Namibia","Kunene",\N,"NAM",149,1501,\N,43.151817321777344,2.892393112182617,96.9855728149414
"Namibia",\N,\N,"NAM",149,\N,\N,54.72264099121094,9.43787956237793,98.9007568359375
"Namibia","Ohangwena",\N,"NAM",149,1502,\N,16.86691665649414,0.6261445879936218,99.53093719482422
"Namibia","Omaheke",\N,"NAM",149,1503,\N,38.678955078125,6.268502235412598,99.89205932617188
"Namibia","Omusati",\N,"NAM",149,1504,\N,16.40300750732422,0.7171836495399475,99.76687622070312
"Namibia","Oshana",\N,"NAM",149,1505,\N,35.94422149658203,3.665207624435425,99.8751449584961
"Namibia","Oshikoto",\N,"NAM",149,1506,\N,28.692790985107422,7.177199840545654,99.88945007324219
"Namibia","Otjozondjupa",\N,"NAM",149,1507,\N,65.14250183105469,8.888484001159668,99.86296844482422
"Namibia","Zambezi",\N,"NAM",149,1508,\N,41.55135726928711,3.534245014190674,98.3547592163086
"Niger","Agadez",\N,"NER",150,1509,\N,36.75204086303711,13.040884017944336,66.36933898925781
"Niger","Communauté Urbaine De Niamey",\N,"NER",150,1510,\N,35.70000076293945,nan,95
"Niger","Diffa",\N,"NER",150,1511,\N,24.39482307434082,3.7993125915527344,81.12730407714844
"Niger","Dosso",\N,"NER",150,1512,\N,7.180256366729736,25.691680908203125,80.91683197021484
